# Longitude, Latitude, Altitude, Roll, Pitch, Yaw
327.7614,13.8525,759.5365,1.5708,0.0000,-0.5628
330.4293,18.0812,759.5365,1.5708,0.0000,-0.5628
333.0971,22.3100,759.5365,1.5708,0.0000,-0.5628
335.7650,26.5388,759.5365,1.5708,0.0000,-0.5628
338.4329,30.7675,759.5365,1.5708,0.0000,-0.5628
341.1007,34.9963,759.5365,1.5708,0.0000,-0.5628
343.7686,39.2251,759.5365,1.5708,0.0000,-0.5628
346.4365,43.4538,759.5365,1.5708,0.0000,-0.5628
349.1043,47.6826,759.5365,1.5708,0.0000,-0.5628
351.7722,51.9114,759.5365,1.5708,0.0000,-0.5628
354.4401,56.1401,759.5365,1.5708,0.0000,-0.5628
357.1080,60.3689,759.5365,1.5708,0.0000,-0.5628
359.7758,64.5977,759.5365,1.5708,0.0000,-0.5628
362.4437,68.8264,759.5365,1.5708,0.0000,-0.5628
365.1116,73.0552,759.5365,1.5708,0.0000,-0.5628
367.7794,77.2840,759.5365,1.5708,0.0000,-0.5628
370.4473,81.5127,759.5365,1.5708,0.0000,-0.5628
373.1152,85.7415,759.5365,1.5708,0.0000,-0.5628
375.7830,89.9703,759.5365,1.5708,0.0000,-0.5628
378.4509,94.1990,759.5365,1.5708,0.0000,-0.5628
381.1188,98.4278,759.5365,1.5708,0.0000,-0.5628
383.7867,102.6566,759.5365,1.5708,0.0000,-0.5628
386.4545,106.8853,759.5365,1.5708,0.0000,-0.5628
389.1224,111.1141,759.5365,1.5708,0.0000,-0.5628
391.7903,115.3429,759.5365,1.5708,0.0000,-0.5628
394.4581,119.5716,759.5365,1.5708,0.0000,-0.5628
397.1260,123.8004,759.5365,1.5708,0.0000,-0.5628
399.7939,128.0292,759.5365,1.5708,0.0000,-0.5628
402.4617,132.2579,759.5365,1.5708,0.0000,-0.5628
405.1296,136.4867,759.5365,1.5708,0.0000,-0.5628
407.7975,140.7155,759.5365,1.5708,0.0000,-0.5628
410.4653,144.9442,759.5365,1.5708,0.0000,-0.5628
413.1332,149.1730,759.5365,1.5708,0.0000,-0.5628
415.8011,153.4018,759.5365,1.5708,0.0000,-0.5628
418.4690,157.6305,759.5365,1.5708,0.0000,-0.5628
421.1368,161.8593,759.5365,1.5708,0.0000,-0.5628
423.8047,166.0881,759.5365,1.5708,0.0000,-0.5628
426.4726,170.3168,759.5365,1.5708,0.0000,-0.5628
429.1404,174.5456,759.5365,1.5708,0.0000,-0.5628
431.8083,178.7744,759.5365,1.5708,0.0000,-0.5628
434.4762,183.0031,759.5365,1.5708,0.0000,-0.5628
437.1440,187.2319,759.5365,1.5708,0.0000,-0.5628
439.8119,191.4607,759.5365,1.5708,0.0000,-0.5628
442.4798,195.6894,759.5365,1.5708,0.0000,-0.5628
445.1477,199.9182,759.5365,1.5708,0.0000,-0.5628
447.8155,204.1470,759.5365,1.5708,0.0000,-0.5628
450.4834,208.3757,759.5365,1.5708,0.0000,-0.5628
453.1513,212.6045,759.5365,1.5708,0.0000,-0.5628
455.8191,216.8333,759.5365,1.5708,0.0000,-0.5628
458.4870,221.0620,759.5365,1.5708,0.0000,-0.5628
461.1549,225.2908,759.5365,1.5708,0.0000,-0.5628
463.8227,229.5196,759.5365,1.5708,0.0000,-0.5628
466.4906,233.7483,759.5365,1.5708,0.0000,-0.5628
469.1585,237.9771,759.5365,1.5708,0.0000,-0.5628
471.8264,242.2059,759.5365,1.5708,0.0000,-0.5628
474.4942,246.4346,759.5365,1.5708,0.0000,-0.5628
477.1621,250.6634,759.5365,1.5708,0.0000,-0.5628
479.8300,254.8922,759.5365,1.5708,0.0000,-0.5628
482.4978,259.1209,759.5365,1.5708,0.0000,-0.5628
485.1657,263.3497,759.5365,1.5708,0.0000,-0.5628
487.8336,267.5785,759.5365,1.5708,0.0000,-0.5628
490.5014,271.8072,759.5365,1.5708,0.0000,-0.5628
493.1693,276.0360,759.5365,1.5708,0.0000,-0.5628
495.8372,280.2648,759.5365,1.5708,0.0000,-0.5628
498.5051,284.4935,759.5365,1.5708,0.0000,-0.5628
501.1729,288.7223,759.5365,1.5708,0.0000,-0.5628
503.8408,292.9511,759.5365,1.5708,0.0000,-0.5628
506.5087,297.1798,759.5365,1.5708,0.0000,-0.5628
509.1765,301.4086,759.5365,1.5708,0.0000,-0.5628
511.8444,305.6374,759.5365,1.5708,0.0000,-0.5628
514.5123,309.8661,759.5365,1.5708,0.0000,-0.5628
517.1801,314.0949,759.5365,1.5708,0.0000,-0.5628
519.8480,318.3237,759.5365,1.5708,0.0000,-0.5628
522.5159,322.5524,759.5365,1.5708,0.0000,-0.5628
525.1838,326.7812,759.5365,1.5708,0.0000,-0.5628
527.8516,331.0100,759.5365,1.5708,0.0000,-0.5628
530.5195,335.2388,759.5365,1.5708,0.0000,-0.5628
533.1874,339.4675,759.5365,1.5708,0.0000,-0.5628
535.8552,343.6963,759.5365,1.5708,0.0000,-0.5628
538.5231,347.9251,759.5365,1.5708,0.0000,-0.5628
541.1910,352.1538,759.5365,1.5708,0.0000,-0.5628
543.8588,356.3826,759.5365,1.5708,0.0000,-0.5628
546.5267,360.6114,759.5365,1.5708,0.0000,-0.5628
549.1946,364.8401,759.5365,1.5708,0.0000,-0.5628
551.8625,369.0689,759.5365,1.5708,0.0000,-0.5628
554.5303,373.2977,759.5365,1.5708,0.0000,-0.5628
557.1982,377.5264,759.5365,1.5708,0.0000,-0.5628
559.8661,381.7552,759.5365,1.5708,0.0000,-0.5628
562.5339,385.9840,759.5365,1.5708,0.0000,-0.5628
565.2018,390.2127,759.5365,1.5708,0.0000,-0.5628
567.8697,394.4415,759.5365,1.5708,0.0000,-0.5628
570.5375,398.6703,759.5365,1.5708,0.0000,-0.5628
573.2054,402.8990,759.5365,1.5708,0.0000,-0.5628
575.8733,407.1278,759.5365,1.5708,0.0000,-0.5628
578.5412,411.3566,759.5365,1.5708,0.0000,-0.5628
581.2090,415.5853,759.5365,1.5708,0.0000,-0.5628
583.8769,419.8141,759.5365,1.5708,0.0000,-0.5628
586.5448,424.0429,759.5365,1.5708,0.0000,-0.5628
589.2126,428.2716,759.5365,1.5708,0.0000,-0.5628
591.8805,432.5004,759.5365,1.5708,0.0000,-0.5628
594.5484,436.7292,759.5365,1.5708,0.0000,-0.5628
597.2162,440.9579,759.5365,1.5708,0.0000,-0.5628
599.8841,445.1867,759.5365,1.5708,0.0000,-0.5628
602.5520,449.4155,759.5365,1.5708,0.0000,-0.5628
605.2199,453.6442,759.5365,1.5708,0.0000,-0.5628
607.8877,457.8730,759.5365,1.5708,0.0000,-0.5628
610.5556,462.1018,759.5365,1.5708,0.0000,-0.5628
613.2235,466.3305,759.5365,1.5708,0.0000,-0.5628
615.8913,470.5593,759.5365,1.5708,0.0000,-0.5628
618.5592,474.7881,759.5365,1.5708,0.0000,-0.5628
621.2271,479.0168,759.5365,1.5708,0.0000,-0.5628
623.8949,483.2456,759.5365,1.5708,0.0000,-0.5628
626.5628,487.4744,759.5365,1.5708,0.0000,-0.5628
629.2307,491.7031,759.5365,1.5708,0.0000,-0.5628
631.8986,495.9319,759.5365,1.5708,0.0000,-0.5628
634.5664,500.1607,759.5365,1.5708,0.0000,-0.5628
637.2343,504.3894,759.5365,1.5708,0.0000,-0.5628
639.9022,508.6182,759.5365,1.5708,0.0000,-0.5628
642.5700,512.8470,759.5365,1.5708,0.0000,-0.5628
645.2379,517.0757,759.5365,1.5708,0.0000,-0.5628
647.9058,521.3045,759.5365,1.5708,0.0000,-0.5628
650.5736,525.5333,759.5365,1.5708,0.0000,-0.5628
653.2415,529.7620,759.5365,1.5708,0.0000,-0.5628
655.9094,533.9908,759.5365,1.5708,0.0000,-0.5628
658.5772,538.2196,759.5365,1.5708,0.0000,-0.5628
661.2451,542.4483,759.5365,1.5708,0.0000,-0.5628
663.9130,546.6771,759.5365,1.5708,0.0000,-0.5628
666.5809,550.9059,759.5365,1.5708,0.0000,-0.5628
669.2487,555.1346,759.5365,1.5708,0.0000,-0.5628
671.9166,559.3634,759.5365,1.5708,0.0000,-0.5628
674.5845,563.5922,759.5365,1.5708,0.0000,-0.5628
677.2523,567.8209,759.5365,1.5708,0.0000,-0.5628
679.9202,572.0497,759.5365,1.5708,0.0000,-0.5628
682.5881,576.2785,759.5365,1.5708,0.0000,-0.5628
685.2559,580.5072,759.5365,1.5708,0.0000,-0.5628
687.9238,584.7360,759.5365,1.5708,0.0000,-0.5628
690.5917,588.9648,759.5365,1.5708,0.0000,-0.5628
693.2596,593.1935,759.5365,1.5708,0.0000,-0.5628
695.9274,597.4223,759.5365,1.5708,0.0000,-0.5628
698.5953,601.6511,759.5365,1.5708,0.0000,-0.5628
701.2632,605.8798,759.5365,1.5708,0.0000,-0.5628
703.9310,610.1086,759.5365,1.5708,0.0000,-0.5628
706.5989,614.3374,759.5365,1.5708,0.0000,-0.5628
709.2668,618.5661,759.5365,1.5708,0.0000,-0.5628
711.9346,622.7949,759.5365,1.5708,0.0000,-0.5628
714.6025,627.0237,759.5365,1.5708,0.0000,-0.5628
717.2704,631.2524,759.5365,1.5708,0.0000,-0.5628
719.9383,635.4812,759.5365,1.5708,0.0000,-0.5628
722.6061,639.7100,759.5365,1.5708,0.0000,-0.5628
725.2740,643.9387,759.5365,1.5708,0.0000,-0.5628
727.9419,648.1675,759.5365,1.5708,0.0000,-0.5628
730.6097,652.3963,759.5365,1.5708,0.0000,-0.5628
733.2776,656.6250,759.5365,1.5708,0.0000,-0.5628
735.9455,660.8538,759.5365,1.5708,0.0000,-0.5628
738.6133,665.0826,759.5365,1.5708,0.0000,-0.5628
